review_idx,asin,rating,aspect,sentence,sentence_label,sentence_score,is_negative
337,B079GXN789,4.0,sound_quality,It is especially evident in the bass response.,POSITIVE,0.9872066974639893,0
337,B079GXN789,4.0,comfort_fit,"Don't get me wrong, these will never replace a decent set of over-ear headphones, but for their size and cost I am pretty impressed.<br /><br />Bluetooth seems to work better and pairing faster than most BT devices I have tested in the past.",POSITIVE,0.9987269043922424,0
337,B079GXN789,4.0,connectivity,"Don't get me wrong, these will never replace a decent set of over-ear headphones, but for their size and cost I am pretty impressed.<br /><br />Bluetooth seems to work better and pairing faster than most BT devices I have tested in the past.",POSITIVE,0.9987269043922424,0
337,B079GXN789,4.0,battery,I did not even bother to test the NFC feature as I normally leave this function off on my cellphone as it is hardly ever used but is a constant drain on the battery.,NEGATIVE,0.9996154308319092,1
337,B079GXN789,4.0,comfort_fit,"Thus, it's actually faster to just use traditional Bluetooth pairing than to fiddle with my phone's settings to start using my headphones.<br /><br />The headphones switch from stereo listening to a phone earpiece quickly and flawlessly.",POSITIVE,0.9959465861320496,0
337,B079GXN789,4.0,connectivity,"Thus, it's actually faster to just use traditional Bluetooth pairing than to fiddle with my phone's settings to start using my headphones.<br /><br />The headphones switch from stereo listening to a phone earpiece quickly and flawlessly.",POSITIVE,0.9959465861320496,0
337,B079GXN789,4.0,sound_quality,There is no annoying boom mic or cables dangling from your ears to get in the way and the audio sounds fine in most environments.,POSITIVE,0.9980506896972656,0
337,B079GXN789,4.0,comfort_fit,There is no annoying boom mic or cables dangling from your ears to get in the way and the audio sounds fine in most environments.,POSITIVE,0.9980506896972656,0
337,B079GXN789,4.0,battery,"I have not maxed out the battery life on this headset yet, but the advertised 20 hours seems extremely reasonable given their unremarkable size and weight.<br /><br />Altogether, these headphones have a very decent quality to price ratio compared to most you will find in the sub-$100 price category.",POSITIVE,0.998256504535675,0
337,B079GXN789,4.0,durability,"I have not maxed out the battery life on this headset yet, but the advertised 20 hours seems extremely reasonable given their unremarkable size and weight.<br /><br />Altogether, these headphones have a very decent quality to price ratio compared to most you will find in the sub-$100 price category.",POSITIVE,0.998256504535675,0
337,B079GXN789,4.0,sound_quality,"These definitely do not fall into the Sony line of high-end audiophile products, but they are a lot better than one would expect from their price and initial appearance.",POSITIVE,0.9997219443321228,0
337,B079GXN789,4.0,comfort_fit,"These definitely do not fall into the Sony line of high-end audiophile products, but they are a lot better than one would expect from their price and initial appearance.",POSITIVE,0.9997219443321228,0
338,B01552UGOM,3.0,comfort_fit,The cord is very stiff and not flexible like the cord on the earbuds.,NEGATIVE,0.9995940327644348,1
339,B08LN1J229,1.0,sound_quality,"I bought JLab JBuds Air ANC True Wireless Bluetooth Earbuds and they worked as advertised, then during the 2nd month the sound stared dropping off, I use them strictly for music/movie mode, at the end of the 2nd month the right earbud failed completely.",NEGATIVE,0.999580442905426,1
339,B08LN1J229,1.0,comfort_fit,"I bought JLab JBuds Air ANC True Wireless Bluetooth Earbuds and they worked as advertised, then during the 2nd month the sound stared dropping off, I use them strictly for music/movie mode, at the end of the 2nd month the right earbud failed completely.",NEGATIVE,0.999580442905426,1
339,B08LN1J229,1.0,connectivity,"I bought JLab JBuds Air ANC True Wireless Bluetooth Earbuds and they worked as advertised, then during the 2nd month the sound stared dropping off, I use them strictly for music/movie mode, at the end of the 2nd month the right earbud failed completely.",NEGATIVE,0.999580442905426,1
340,B07JJVVJRC,5.0,comfort_fit,These earbuds are awesome!,POSITIVE,0.9998717308044434,0
340,B07JJVVJRC,5.0,sound_quality,These sound at least as good and look better at a fraction of the price.,POSITIVE,0.9697775840759277,0
340,B07JJVVJRC,5.0,comfort_fit,Between the design and function I would swear these were made specifically for me.,NEGATIVE,0.9774883985519409,1
340,B07JJVVJRC,5.0,comfort_fit,I wear out wired earbuds about every 6 months and I will definitely be buying these again next time.,NEGATIVE,0.9661549925804138,1
341,B08WRPV1DJ,5.0,sound_quality,"i’ve been in a rut recently with listening to music as the sound quality on my airpods was not very good, but these headphones really changed everything for me!",POSITIVE,0.9926642179489136,0
341,B08WRPV1DJ,5.0,durability,"i’ve been in a rut recently with listening to music as the sound quality on my airpods was not very good, but these headphones really changed everything for me!",POSITIVE,0.9926642179489136,0
341,B08WRPV1DJ,5.0,sound_quality,"with the app you’re able to adjust the equalizer and noise cancellation feature, and both are so awesome!",POSITIVE,0.9998422861099243,0
342,B00HWT8I24,5.0,comfort_fit,After doing a lot of searching for a wireless headphone set this is the best one for its money.,POSITIVE,0.9987444877624512,0
342,B00HWT8I24,5.0,battery,Sound quality is good and battery life is surprisingly good,POSITIVE,0.9998276233673096,0
342,B00HWT8I24,5.0,sound_quality,Sound quality is good and battery life is surprisingly good,POSITIVE,0.9998276233673096,0
342,B00HWT8I24,5.0,durability,Sound quality is good and battery life is surprisingly good,POSITIVE,0.9998276233673096,0
343,B005PQ1V20,3.0,sound_quality,First I should point out that the sound quality is excellent.,POSITIVE,0.9997712969779968,0
343,B005PQ1V20,3.0,durability,First I should point out that the sound quality is excellent.,POSITIVE,0.9997712969779968,0
343,B005PQ1V20,3.0,comfort_fit,"Of course you're not going to get the deep base of bigger models, but they are excellent quality for earbud-style headphones.",POSITIVE,0.9994217157363892,0
343,B005PQ1V20,3.0,durability,"Of course you're not going to get the deep base of bigger models, but they are excellent quality for earbud-style headphones.",POSITIVE,0.9994217157363892,0
343,B005PQ1V20,3.0,comfort_fit,"However, the downside is comfortability.",POSITIVE,0.9965325593948364,0
343,B005PQ1V20,3.0,comfort_fit,The angle of the ear-pieces plus the weight of their attachments make it difficult to keep these in your ears for long periods of time.,NEGATIVE,0.9993096590042114,1
343,B005PQ1V20,3.0,comfort_fit,"Similarly, the position of the buttons on the ear-piece, though they are pretty simple to use, take a bit of practice (that is, if you want to change something without having to take the headphones off).<br /><br />Another detail worth mentioning is the wire that connects the two ear-pieces.",POSITIVE,0.9231493473052979,0
343,B005PQ1V20,3.0,connectivity,"Similarly, the position of the buttons on the ear-piece, though they are pretty simple to use, take a bit of practice (that is, if you want to change something without having to take the headphones off).<br /><br />Another detail worth mentioning is the wire that connects the two ear-pieces.",POSITIVE,0.9231493473052979,0
344,B08PYVWMWZ,4.0,battery,I could not get these to charge.,NEGATIVE,0.9992008805274963,1
344,B08PYVWMWZ,4.0,battery,"Asked the question of the Amazon community and the actual company but received no help.<br />Also, they wouldn't pair with my iPhone.<br />Very disappointed.<br /><br />Update:<br />The directions are written in a type face that only a mouse could read.<br />I kept trying a lot of different intuitive ways of pairing these to my iPhone and finally got them to work.<br />When I see a little red lights on earbuds I assume they’re not charged.",NEGATIVE,0.9992008805274963,1
344,B08PYVWMWZ,4.0,comfort_fit,"Asked the question of the Amazon community and the actual company but received no help.<br />Also, they wouldn't pair with my iPhone.<br />Very disappointed.<br /><br />Update:<br />The directions are written in a type face that only a mouse could read.<br />I kept trying a lot of different intuitive ways of pairing these to my iPhone and finally got them to work.<br />When I see a little red lights on earbuds I assume they’re not charged.",NEGATIVE,0.9992008805274963,1
344,B08PYVWMWZ,4.0,connectivity,"Asked the question of the Amazon community and the actual company but received no help.<br />Also, they wouldn't pair with my iPhone.<br />Very disappointed.<br /><br />Update:<br />The directions are written in a type face that only a mouse could read.<br />I kept trying a lot of different intuitive ways of pairing these to my iPhone and finally got them to work.<br />When I see a little red lights on earbuds I assume they’re not charged.",NEGATIVE,0.9992008805274963,1
344,B08PYVWMWZ,4.0,sound_quality,"Silly me.<br />They’re red in the case and when you take them out they randomly flash white.<br />When I paired them with my iPhone Bluetooth they seemed not to be pairing, until I clicked on the BASEUS name.<br /><br />If I compare them to my Apple AirPods, they don’t have the same sound quality for speech, nor volume capacity; however, they’re perfectly fine once you figure out how to get them going.<br /><br />After all that, I really do like that design and the case.<br /><br />Perhaps you’re all far more tech savvy than I am and this would be intuitive to you.",POSITIVE,0.9983456134796143,0
344,B08PYVWMWZ,4.0,connectivity,"Silly me.<br />They’re red in the case and when you take them out they randomly flash white.<br />When I paired them with my iPhone Bluetooth they seemed not to be pairing, until I clicked on the BASEUS name.<br /><br />If I compare them to my Apple AirPods, they don’t have the same sound quality for speech, nor volume capacity; however, they’re perfectly fine once you figure out how to get them going.<br /><br />After all that, I really do like that design and the case.<br /><br />Perhaps you’re all far more tech savvy than I am and this would be intuitive to you.",POSITIVE,0.9983456134796143,0
344,B08PYVWMWZ,4.0,durability,"Silly me.<br />They’re red in the case and when you take them out they randomly flash white.<br />When I paired them with my iPhone Bluetooth they seemed not to be pairing, until I clicked on the BASEUS name.<br /><br />If I compare them to my Apple AirPods, they don’t have the same sound quality for speech, nor volume capacity; however, they’re perfectly fine once you figure out how to get them going.<br /><br />After all that, I really do like that design and the case.<br /><br />Perhaps you’re all far more tech savvy than I am and this would be intuitive to you.",POSITIVE,0.9983456134796143,0
345,B01G8JO5F2,5.0,comfort_fit,These bluetooth earbuds work great with the new iphones.,POSITIVE,0.9983397722244263,0
345,B01G8JO5F2,5.0,connectivity,These bluetooth earbuds work great with the new iphones.,POSITIVE,0.9983397722244263,0
346,B002FB7IWU,2.0,comfort_fit,"These headphones stay put in my ears pretty well, which is more than I can say for others I've tried in the past, but they're rather uncomfortable.",NEGATIVE,0.990510880947113,1
346,B002FB7IWU,2.0,comfort_fit,I can wear them for about 30 minutes before they start to annoy me.,NEGATIVE,0.9923838973045349,1
346,B002FB7IWU,2.0,connectivity,"Also, they shape is a little strange -- causing them to stick out farther than they should.",NEGATIVE,0.9982302784919739,1
346,B002FB7IWU,2.0,sound_quality,"As for the sound quality, not bad, but definitely a bit tinny.",POSITIVE,0.7607754468917847,0
346,B002FB7IWU,2.0,durability,"As for the sound quality, not bad, but definitely a bit tinny.",POSITIVE,0.7607754468917847,0
346,B002FB7IWU,2.0,comfort_fit,"Very clear, but the low end is disappointing.",NEGATIVE,0.9984204769134521,1
346,B002FB7IWU,2.0,comfort_fit,And they don't block out as much noise as other in-ear headphones I've tried.,POSITIVE,0.5644012093544006,0
347,B08QBCXZXP,4.0,battery,"I normally use my AirPods Pro or Powerbeats pro, but got these flex headphones as a back-up pair to have.",NEGATIVE,0.9745407700538635,1
347,B08QBCXZXP,4.0,connectivity,"I normally use my AirPods Pro or Powerbeats pro, but got these flex headphones as a back-up pair to have.",NEGATIVE,0.9745407700538635,1
347,B08QBCXZXP,4.0,battery,"They don't have the sound quality or features that AirPods or Powerbeats have, but they have a fantastic battery life.",POSITIVE,0.9992169141769409,0
347,B08QBCXZXP,4.0,sound_quality,"They don't have the sound quality or features that AirPods or Powerbeats have, but they have a fantastic battery life.",POSITIVE,0.9992169141769409,0
347,B08QBCXZXP,4.0,durability,"They don't have the sound quality or features that AirPods or Powerbeats have, but they have a fantastic battery life.",POSITIVE,0.9992169141769409,0
347,B08QBCXZXP,4.0,comfort_fit,They aren't as comfortable to wear as truly wireless earbuds but still very convenient.,POSITIVE,0.9958615899085999,0
348,B00V9FN1R4,5.0,comfort_fit,Absolutely the best earbuds I’ve ever had!,POSITIVE,0.999872088432312,0
348,B00V9FN1R4,5.0,sound_quality,The sound is great!,POSITIVE,0.9998798370361328,0
348,B00V9FN1R4,5.0,comfort_fit,They’re so comfortable too.,POSITIVE,0.9998394250869751,0
348,B00V9FN1R4,5.0,sound_quality,I go to bed every night and watch movies or listen to audiobooks and usually fall asleep with these on.,NEGATIVE,0.9969645142555237,1
348,B00V9FN1R4,5.0,comfort_fit,No more sore ears to wake up to!,NEGATIVE,0.9939373731613159,1
349,B07SP57RWH,4.0,comfort_fit,These are good earbuds.,POSITIVE,0.9997275471687317,0
351,B005130BFA,5.0,battery,"With it's built in battery which charges on my computer, I can drag it around to wherever I am without having to have ear buds in.",NEGATIVE,0.9499465227127075,1
351,B005130BFA,5.0,comfort_fit,"With it's built in battery which charges on my computer, I can drag it around to wherever I am without having to have ear buds in.",NEGATIVE,0.9499465227127075,1
351,B005130BFA,5.0,comfort_fit,The plastic/rubber irritates my ears.,NEGATIVE,0.9992907047271729,1
351,B005130BFA,5.0,battery,It will run all day for me on a single charge.,POSITIVE,0.9859585165977478,0
352,B08TV318W1,4.0,sound_quality,"The sound quality is great for music and spoken word, with noticeable base.",POSITIVE,0.999782145023346,0
352,B08TV318W1,4.0,durability,"The sound quality is great for music and spoken word, with noticeable base.",POSITIVE,0.999782145023346,0
352,B08TV318W1,4.0,connectivity,"These pass my distance test, where they remain connected with my phone in the living room and I walk into the garage, which is a test many headphones fail.",NEGATIVE,0.9994537234306335,1
352,B08TV318W1,4.0,comfort_fit,With other AirPod knockoffs it is almost guaranteed that you will be triggering actions if you put the ear buds in your pocket.,POSITIVE,0.6865681409835815,0
352,B08TV318W1,4.0,sound_quality,"With these, the single tap adjusts the volume.<br /><br />The various tap patterns to play and stop are not standardized across the various headphones, so you have to memorize the tap combinations that work for these.<br /><br />The case looks nice.",NEGATIVE,0.548555314540863,1
352,B08TV318W1,4.0,comfort_fit,"The actual ear buds do not look fancy, since they are matte plastic.",NEGATIVE,0.9987314343452454,1
352,B08TV318W1,4.0,battery,"The case does not show the battery level, which some other ear buds have.",NEGATIVE,0.9985747337341309,1
352,B08TV318W1,4.0,comfort_fit,"The case does not show the battery level, which some other ear buds have.",NEGATIVE,0.9985747337341309,1
352,B08TV318W1,4.0,battery,"The battery lasts a long time, multiple weeks, unless you use these a lot.<br /><br />These stay in my ear reliably.",POSITIVE,0.9916402101516724,0
352,B08TV318W1,4.0,comfort_fit,"The battery lasts a long time, multiple weeks, unless you use these a lot.<br /><br />These stay in my ear reliably.",POSITIVE,0.9916402101516724,0
352,B08TV318W1,4.0,comfort_fit,"These stay in my ears when I do jumping jacks, go jogging, and lean from side to side.",POSITIVE,0.9898748397827148,0
352,B08TV318W1,4.0,sound_quality,These are comfortable to wear for a long time.<br /><br />These block outside sound.,NEGATIVE,0.9906436800956726,1
352,B08TV318W1,4.0,comfort_fit,These are comfortable to wear for a long time.<br /><br />These block outside sound.,NEGATIVE,0.9906436800956726,1
352,B08TV318W1,4.0,sound_quality,Transparency mode allows in more outside sound without adding as much hiss as other headphones.,POSITIVE,0.9174175262451172,0
352,B08TV318W1,4.0,comfort_fit,"The ANC is better than some cheaper headphones, but I have heard better ANC from cheap TaoTronics headphones.",NEGATIVE,0.995310366153717,1
352,B08TV318W1,4.0,battery,"If these had high-quality ANC then the battery would not last as long.<br /><br />Some external loud sounds, like closing a door, gets transmitted to the ear as a pressure wave pop, which is not something I have experienced with other headphones.<br /><br />These are great headphones.",POSITIVE,0.6765537858009338,0
352,B08TV318W1,4.0,sound_quality,"If these had high-quality ANC then the battery would not last as long.<br /><br />Some external loud sounds, like closing a door, gets transmitted to the ear as a pressure wave pop, which is not something I have experienced with other headphones.<br /><br />These are great headphones.",POSITIVE,0.6765537858009338,0
352,B08TV318W1,4.0,comfort_fit,"If these had high-quality ANC then the battery would not last as long.<br /><br />Some external loud sounds, like closing a door, gets transmitted to the ear as a pressure wave pop, which is not something I have experienced with other headphones.<br /><br />These are great headphones.",POSITIVE,0.6765537858009338,0
352,B08TV318W1,4.0,durability,"If these had high-quality ANC then the battery would not last as long.<br /><br />Some external loud sounds, like closing a door, gets transmitted to the ear as a pressure wave pop, which is not something I have experienced with other headphones.<br /><br />These are great headphones.",POSITIVE,0.6765537858009338,0
352,B08TV318W1,4.0,durability,"They are more expensive than others, but they are also higher quality and less frustrating to use.",POSITIVE,0.9870945811271667,0
352,B08TV318W1,4.0,comfort_fit,"I would not consider these to be as good as Apple AirPods, or other good non-bluetooth earbuds.<br /><br />The current price is $105.",NEGATIVE,0.9989216327667236,1
352,B08TV318W1,4.0,connectivity,"I would not consider these to be as good as Apple AirPods, or other good non-bluetooth earbuds.<br /><br />The current price is $105.",NEGATIVE,0.9989216327667236,1
352,B08TV318W1,4.0,comfort_fit,I have lost multiple Bluetooth earbuds.,NEGATIVE,0.9994388222694397,1
352,B08TV318W1,4.0,connectivity,I have lost multiple Bluetooth earbuds.,NEGATIVE,0.9994388222694397,1
352,B08TV318W1,4.0,comfort_fit,You can get cheaper headphones that come close enough to the quality of these that would be less painful to lose.,POSITIVE,0.7532172799110413,0
352,B08TV318W1,4.0,durability,You can get cheaper headphones that come close enough to the quality of these that would be less painful to lose.,POSITIVE,0.7532172799110413,0
353,B00KNNSKV0,5.0,connectivity,My TU7000 Samsung tv has no rca jacks to connect my Sennhieser wireless headphones.,NEGATIVE,0.9975525736808777,1
353,B00KNNSKV0,5.0,connectivity,This device connects to the tv optical port and lets me do that.,POSITIVE,0.9907320141792297,0
353,B00KNNSKV0,5.0,sound_quality,I still have my tv speakers that operate on tv volume and my headphones operate on their on volume.,NEGATIVE,0.9841517210006714,1
353,B00KNNSKV0,5.0,sound_quality,No sound lag.,NEGATIVE,0.9929925203323364,1
354,B07HFQJKYV,5.0,comfort_fit,"There are four different sizes for the ear buds, it comes with a standard size on it and then there are three more in the packaging.",NEGATIVE,0.985664963722229,1
354,B07HFQJKYV,5.0,battery,There is also a teeny tiny cleaning tool as well as a semi hard zipper pouch to carry them and also the charging cable.,NEGATIVE,0.9879150390625,1
354,B07HFQJKYV,5.0,battery,They didn’t come charged so they do need a good charging before you can set them up on your phone.,NEGATIVE,0.9992552399635315,1
355,B08CJP6V6W,3.0,sound_quality,Right earbud sounds great.,POSITIVE,0.9998375177383423,0
355,B08CJP6V6W,3.0,comfort_fit,Right earbud sounds great.,POSITIVE,0.9998375177383423,0
355,B08CJP6V6W,3.0,comfort_fit,"Too bad the left earbud doesn’t light up or work.<br />Quality control seems suspect.<br />At this price point, I expected better.",NEGATIVE,0.9994317889213562,1
355,B08CJP6V6W,3.0,durability,"Too bad the left earbud doesn’t light up or work.<br />Quality control seems suspect.<br />At this price point, I expected better.",NEGATIVE,0.9994317889213562,1
356,B0837G66Q5,5.0,comfort_fit,"I came from Bose, and these are standard on their in-ear headphones, even their wired versions have these tips.",NEGATIVE,0.9664563536643982,1
356,B0837G66Q5,5.0,battery,"These are a perfect solution.<br /><br />To note, the case does not close with these on, but, your headphones will still charge.",POSITIVE,0.9953670501708984,0
356,B0837G66Q5,5.0,comfort_fit,"I use them daily, for hours at a time, for a variety of activities and they keep my airpods firmly in my ear.",POSITIVE,0.9993064403533936,0
357,B09G2ZN5FX,5.0,comfort_fit,Got these for my wife who has been using wired earbuds.,NEGATIVE,0.9796355962753296,1
357,B09G2ZN5FX,5.0,sound_quality,Listens to podcasts most of the time and thinks the audio sounds good.,POSITIVE,0.9974920749664307,0
357,B09G2ZN5FX,5.0,sound_quality,She just wished instead of the touch to pause/increase/decrease volume it would actually click.,NEGATIVE,0.9989125728607178,1
358,B08BL5LG5D,5.0,comfort_fit,"I told all my kids not to rely on it, because I could see one of them having it clipped to the outside of their school bags and it either getting snatched off, or the case lid pop open and the ear pieces flinging out.<br /><br />All-in-all, if you are looking to use the clip, don't.",NEGATIVE,0.9990680813789368,1
359,B0756T7R5T,5.0,comfort_fit,They work great and are fairly comfortable.,POSITIVE,0.9998766183853149,0
360,B0B6LW47C8,5.0,sound_quality,Great noise cancellation and they’re super comfortable I forget I’m wearing them.,POSITIVE,0.999265730381012,0
360,B0B6LW47C8,5.0,comfort_fit,Great noise cancellation and they’re super comfortable I forget I’m wearing them.,POSITIVE,0.999265730381012,0
361,B089KKRXG6,5.0,battery,"Sound quality is great, battery life was fine and on par with other compact headphones.",POSITIVE,0.9995304346084595,0
361,B089KKRXG6,5.0,sound_quality,"Sound quality is great, battery life was fine and on par with other compact headphones.",POSITIVE,0.9995304346084595,0
361,B089KKRXG6,5.0,durability,"Sound quality is great, battery life was fine and on par with other compact headphones.",POSITIVE,0.9995304346084595,0
361,B089KKRXG6,5.0,sound_quality,"The microphone quality was better than my noise noise cancelling headphones (less background noise).<br /><br />I had to read the manual to figure how to use them, and how you can answer calls/turn on & off by tapping / holding your finger on the headphones.",NEGATIVE,0.7836409211158752,1
361,B089KKRXG6,5.0,durability,"The microphone quality was better than my noise noise cancelling headphones (less background noise).<br /><br />I had to read the manual to figure how to use them, and how you can answer calls/turn on & off by tapping / holding your finger on the headphones.",NEGATIVE,0.7836409211158752,1
361,B089KKRXG6,5.0,comfort_fit,"This was preferable over a button ones with buttons, I find pushing the ear piece into my ear which was not comfortable.<br /><br />The ear pieces fit in my ear nicely and stayed in unlike others I have used.",NEGATIVE,0.752518355846405,1
361,B089KKRXG6,5.0,comfort_fit,"My wife has Apple Ear Pods and she tried these on and did not have anything negative to say.<br /><br />I did pair this with two different devices, although I had to disconnect my other device first before pairing.",POSITIVE,0.911846935749054,0
361,B089KKRXG6,5.0,connectivity,"My wife has Apple Ear Pods and she tried these on and did not have anything negative to say.<br /><br />I did pair this with two different devices, although I had to disconnect my other device first before pairing.",POSITIVE,0.911846935749054,0
361,B089KKRXG6,5.0,connectivity,"This was slightly different than my Bose headphones, which could pair to multiple devices and switch back and forth easily.",POSITIVE,0.9839419722557068,0
361,B089KKRXG6,5.0,comfort_fit,"I'd recommend only using this with one device at a time for best experience.<br /><br />I'd recommend these for those looking for a low cost, quality set of wireless ear buds.",POSITIVE,0.8575422763824463,0
361,B089KKRXG6,5.0,durability,"I'd recommend only using this with one device at a time for best experience.<br /><br />I'd recommend these for those looking for a low cost, quality set of wireless ear buds.",POSITIVE,0.8575422763824463,0
362,B089VVNRF6,5.0,comfort_fit,They seem to be comfortable and are very concealable.,POSITIVE,0.979852020740509,0
362,B089VVNRF6,5.0,battery,Will post update later on how good they do canceling out noise at work.Update Buds worked great the sound quality great and battery life was around 9hrs of listening.,POSITIVE,0.8940154910087585,0
362,B089VVNRF6,5.0,sound_quality,Will post update later on how good they do canceling out noise at work.Update Buds worked great the sound quality great and battery life was around 9hrs of listening.,POSITIVE,0.8940154910087585,0
362,B089VVNRF6,5.0,durability,Will post update later on how good they do canceling out noise at work.Update Buds worked great the sound quality great and battery life was around 9hrs of listening.,POSITIVE,0.8940154910087585,0
362,B089VVNRF6,5.0,battery,I had them for less than 90 days and they stopped charging.,NEGATIVE,0.9988157749176025,1
362,B089VVNRF6,5.0,connectivity,I emailed the company and they sent me out a new pair no questions asked.,NEGATIVE,0.9876263737678528,1
362,B089VVNRF6,5.0,battery,With the new pair 3 months later now these are not charging.,NEGATIVE,0.9950573444366455,1
362,B089VVNRF6,5.0,connectivity,With the new pair 3 months later now these are not charging.,NEGATIVE,0.9950573444366455,1
362,B089VVNRF6,5.0,comfort_fit,I’m stuck with 2 pair of useless wireless earbuds.,NEGATIVE,0.9996755123138428,1
362,B089VVNRF6,5.0,connectivity,I’m stuck with 2 pair of useless wireless earbuds.,NEGATIVE,0.9996755123138428,1
362,B089VVNRF6,5.0,comfort_fit,I will just use them now as regular earplugs when I go to the range.,NEGATIVE,0.9961316585540771,1
362,B089VVNRF6,5.0,connectivity,I will just use them now as regular earplugs when I go to the range.,NEGATIVE,0.9961316585540771,1
362,B089VVNRF6,5.0,connectivity,Update had to get another pair because my cat who seems to like headphones chewed them up.,NEGATIVE,0.9994766116142273,1
362,B089VVNRF6,5.0,sound_quality,Again this is the most amazing thing ever if you want to have something to listen to music in a factory that doesn’t let you have earbuds.,POSITIVE,0.999829888343811,0
362,B089VVNRF6,5.0,comfort_fit,Again this is the most amazing thing ever if you want to have something to listen to music in a factory that doesn’t let you have earbuds.,POSITIVE,0.999829888343811,0
362,B089VVNRF6,5.0,battery,Battery has lasted up to 12hrs and probably could of went longer but I put them on charge anyway.,NEGATIVE,0.9818186163902283,1
363,B07RWNJRR4,5.0,comfort_fit,Fits AirPods well.,POSITIVE,0.9996628761291504,0
364,B08ZRY2DYC,5.0,comfort_fit,Carrying case fits in your pocket.,POSITIVE,0.9529862403869629,0
364,B08ZRY2DYC,5.0,sound_quality,The sound quality is good.,POSITIVE,0.9998620748519897,0
364,B08ZRY2DYC,5.0,durability,The sound quality is good.,POSITIVE,0.9998620748519897,0
364,B08ZRY2DYC,5.0,battery,I haven’t had any issues with charging these earbuds,NEGATIVE,0.9711488485336304,1
364,B08ZRY2DYC,5.0,comfort_fit,I haven’t had any issues with charging these earbuds,NEGATIVE,0.9711488485336304,1
365,B014PGCBVK,5.0,comfort_fit,"I had never heard of Mrice, but I was offered these headphones at a discount to try them out and give my honest feedback.",POSITIVE,0.9586429595947266,0
365,B014PGCBVK,5.0,sound_quality,"I have other headphones that I've paid more for that don't sound this good.<br /><br />First, the packaging is really nice.",POSITIVE,0.9976779818534851,0
365,B014PGCBVK,5.0,comfort_fit,The earbuds fit very comfortably in my ears.,POSITIVE,0.9980862140655518,0
365,B014PGCBVK,5.0,comfort_fit,I didn't put the included foam pads on the earbuds as I don't like to use those.,NEGATIVE,0.9875533580780029,1
365,B014PGCBVK,5.0,sound_quality,The smooth plastic doesn't have any rough points on them and fit well.<br /><br />Now the sound blew me away.,NEGATIVE,0.9969190359115601,1
365,B014PGCBVK,5.0,comfort_fit,The smooth plastic doesn't have any rough points on them and fit well.<br /><br />Now the sound blew me away.,NEGATIVE,0.9969190359115601,1
365,B014PGCBVK,5.0,sound_quality,The bass really booms in these.,POSITIVE,0.9992259740829468,0
365,B014PGCBVK,5.0,sound_quality,I even looked up some Bass Mechanik online to really give them a work out and they handled it very well.,POSITIVE,0.9997062087059021,0
365,B014PGCBVK,5.0,comfort_fit,"I have a Moto X (1st Gen) and after doing some research, it seems that the Moto X tends to have issues with headphone controls.<br /><br />Bottom line, even without the controls, these are very good and well worth the money.",POSITIVE,0.9995173215866089,0
365,B014PGCBVK,5.0,sound_quality,"As a matter of fact save your money that you'd spend on more expensive ones, get these and still have some cash leftover for buying music.",NEGATIVE,0.9976274371147156,1
366,B08JCN5CYJ,2.0,connectivity,I read Bluetooth in the description and missed the part that'd mentions it only takes Bluetooth input.,NEGATIVE,0.9996649026870728,1
367,B09ZTZZTHZ,4.0,connectivity,Update: I really couldn't get over the pairing issue they caused.,NEGATIVE,0.9950425624847412,1
367,B09ZTZZTHZ,4.0,comfort_fit,"I was very skeptical because they are almost like the Pixel Buds Pro design, however being much less weight they are seated comfortably and securely.",POSITIVE,0.9979503750801086,0
367,B09ZTZZTHZ,4.0,sound_quality,I haven't tested them fully but so far this is an amazing find with actual active noise cancelling.<br /><br />For $20 can't beat it.,NEGATIVE,0.6276178359985352,1
367,B09ZTZZTHZ,4.0,connectivity,"Pairing, specifically changing between devices sucks on the E10 as the other sets switched simply.",NEGATIVE,0.9983099699020386,1
367,B09ZTZZTHZ,4.0,battery,"Also you can't just use 1 earbud in and save battery in the other, even if 1 is in the case it's also playing music.",NEGATIVE,0.996093213558197,1
367,B09ZTZZTHZ,4.0,sound_quality,"Also you can't just use 1 earbud in and save battery in the other, even if 1 is in the case it's also playing music.",NEGATIVE,0.996093213558197,1
367,B09ZTZZTHZ,4.0,comfort_fit,"Also you can't just use 1 earbud in and save battery in the other, even if 1 is in the case it's also playing music.",NEGATIVE,0.996093213558197,1
367,B09ZTZZTHZ,4.0,battery,"Apple and Google both have sensors that detect when it's removed from the ear so it can conserve battery.<br /><br />For reference I purchased this item 'Wireless Earbuds made in China' E10 $20 after coupon (left, white, smallest case), Air Pods Pro $175 (2nd left, white), Pixel Buds Pro $200 (2nd right, ), Bose SoundSport $109 (right, black, wired).",NEGATIVE,0.9963387250900269,1
367,B09ZTZZTHZ,4.0,sound_quality,"Apple and Google both have sensors that detect when it's removed from the ear so it can conserve battery.<br /><br />For reference I purchased this item 'Wireless Earbuds made in China' E10 $20 after coupon (left, white, smallest case), Air Pods Pro $175 (2nd left, white), Pixel Buds Pro $200 (2nd right, ), Bose SoundSport $109 (right, black, wired).",NEGATIVE,0.9963387250900269,1
